DESCRICAO;CUL;DRO;EDU;EMP;ESP;HAB;INF;MAM;MOB;SEG;SAU;SOC;
ATUALIZACAO;0;0;0;0;0;0;0;0;0;0;0;0
ALVARAS;0;0;0;0;0;0;0;0;0;0;0;0
FUNCIONAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
RECREATIVA;0;0;0;0;0;0;0;0;0;0;0;0
BENEFICENTE;0;0;0;0;0;0;0;0;0;0;0;0
TRIBO;0;0;0;0;0;0;0;0;0;0;0;0
CARNAVALESCA;0;0;0;0;0;0;0;0;0;0;0;0
COMANCHES;0;0;0;0;0;0;0;0;0;0;0;0
IGREJA;0;0;0;0;0;0;0;0;0;0;0;0
VIDA;0;0;0;0;0;0;0;0;0;0;0;0
ESCRITOR;0;0;0;0;0;0;0;0;0;0;0;0
RENATO;0;0;0;0;0;0;0;0;0;0;0;0
NUNES;0;0;0;0;0;0;0;0;0;0;0;0
DORNELES;0;0;0;0;0;0;0;0;0;0;0;0
ANISIO;0;0;0;0;0;0;0;0;0;0;0;0
GOMES;0;0;0;0;0;0;0;0;0;0;0;0
SOUZA;0;0;0;0;0;0;0;0;0;0;0;0
MAIA;0;0;0;0;0;0;0;0;0;0;0;0
REGISTRADO;0;0;0;0;0;0;0;0;0;0;0;0
LOTEAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
VERDES;0;0;0;0;0;0;0;0;0;0;0;0
CAMPOS;0;0;0;0;0;0;0;0;0;0;0;0
MARIO;0;0;0;0;0;0;0;0;0;0;0;0
QUINTANA;0;0;0;0;0;0;0;0;0;0;0;0
TECNICO;0;0;0;0;0;0;0;0;0;0;0;0
ENFERMAGEM;0;0;0;0;0;0;0;0;0;0;0;0
EXTINGUE;0;0;0;0;0;0;0;0;0;0;0;0
AUXILIAR;0;0;0;0;0;0;0;0;0;0;0;0
MAJOR;0;0;0;0;0;0;0;0;0;0;0;0
LEANDRO;0;0;0;0;0;0;0;0;0;0;0;0
LUZ;0;0;0;0;0;0;0;0;0;0;0;0
ROMA;0;0;0;0;0;0;0;0;0;0;0;0
ITALIA;0;0;0;0;0;0;0;0;0;0;0;0
INGRESSO;0;0;0;0;0;0;0;0;0;0;0;0
CONSORCIO;0;0;0;0;0;0;0;0;0;0;0;0
INFORMATICA;0;0;0;0;0;0;0;0;0;0;0;0
CIGA;0;0;0;0;0;0;0;0;0;0;0;0
SIMPLES;0;0;0;0;0;0;0;0;0;0;0;0
NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0
GSN;0;0;0;0;0;0;0;0;0;0;0;0
FICAM;0;0;0;0;0;0;0;0;0;0;0;0
ALTERADOS;0;0;0;0;0;0;0;0;0;0;0;0
INCLUIDOS;0;0;0;0;0;0;0;0;0;0;0;0
AOS;0;0;0;0;0;0;0;0;0;0;0;0
ESTATUTO;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAIS;0;0;0;0;0;0;0;0;0;0;0;0
EXCLUINDO;0;0;0;0;0;0;0;0;0;0;0;0
INCIDENCIA;0;0;0;0;0;0;0;0;0;0;0;0
AVANCOS;0;0;0;0;0;0;0;0;0;0;0;0
REGIMES;0;0;0;0;0;0;0;0;0;0;0;0
TRABALHO;0;0;0;0;0;0;0;0;0;0;0;0
REMUNERACAO;0;0;0;0;0;0;0;0;0;0;0;0
SERVIDORES;0;0;0;0;0;0;0;0;0;0;0;0
EMERITO;0;0;0;0;0;0;0;0;0;0;0;0
JOAO;0;0;0;0;0;0;0;0;0;0;0;0
TROFEU;0;0;0;0;0;0;0;0;0;0;0;0
CRUZ;0;0;0;0;0;0;0;0;0;0;0;0
VERMELHA;0;0;0;0;0;0;0;0;0;0;0;0
BRASILEIRA;0;0;0;0;0;0;0;0;0;0;0;0
FILIAL;0;0;0;0;0;0;0;0;0;0;0;0
RIO;0;0;0;0;0;0;0;0;0;0;0;0
GRANDE;0;0;0;0;0;0;0;0;0;0;0;0
SUL;0;0;0;0;0;0;0;0;0;0;0;0
ROMILDO;0;0;0;0;0;0;0;0;0;0;0;0
BOLZAN;0;0;0;0;0;0;0;0;0;0;0;0
JUNIOR;0;0;0;0;0;0;0;0;0;0;0;0
MADRE;0;0;0;0;0;0;0;0;0;0;0;0
ASSUNTA;0;0;0;0;0;0;0;0;0;0;0;0
RINCAO;0;0;0;0;0;0;0;0;0;0;0;0
RESTINGA;0;0;0;0;0;0;0;0;0;0;0;0
REAJUSTA;0;0;0;0;0;0;0;0;0;0;0;0
VALOR;0;0;0;0;0;0;0;0;0;0;0;0
VALE-ALIMENTACAO;0;0;0;0;0;0;0;0;0;0;0;0
TRATA;0;0;0;0;0;0;0;0;0;0;0;0
SINDICATO;0;0;0;0;0;0;0;0;0;0;0;0
FARMACEUTICOS;0;0;0;0;0;0;0;0;0;0;0;0
SINDIFARS;0;0;0;0;0;0;0;0;0;0;0;0
REDACAO;0;0;0;0;0;0;0;0;0;0;0;0
IMPLEMENTACAO;0;0;0;0;0;0;0;0;0;0;0;0
INFRAESTRUTURA;0;0;0;0;0;0;0;0;0;0;0;0
NECESSARIA;0;0;0;0;0;0;0;0;0;0;0;0
REALIZACAO;0;0;0;0;0;0;0;0;0;0;0;0
COPA;0;0;0;0;0;0;0;0;0;0;0;0
MUNDO;0;0;0;0;0;0;0;0;0;0;0;0
BUS;0;0;0;0;0;0;0;0;0;0;0;0
RAPID;0;0;0;0;0;0;0;0;0;0;0;0
TRANSIT;0;0;0;0;0;0;0;0;0;0;0;0
BRT;0;0;0;0;0;0;0;0;0;0;0;0
METRO;0;0;0;0;0;0;0;0;0;0;0;0
MODIFICANDO;0;0;0;0;0;0;0;0;0;0;0;0
LIMITADOR;0;0;0;0;0;0;0;0;0;0;0;0
CALCULO;0;0;0;0;0;0;0;0;0;0;0;0
EQUIVALENCIA;0;0;0;0;0;0;0;0;0;0;0;0
INDICES;0;0;0;0;0;0;0;0;0;0;0;0
PME;0;0;0;0;0;0;0;0;0;0;0;0
MACHADO;0;0;0;0;0;0;0;0;0;0;0;0
NAO;0;0;0;0;0;0;0;0;0;0;0;0
TRAVESSA;0;0;0;0;0;0;0;0;0;0;0;0
QUATRO;0;0;0;0;0;0;0;0;0;0;0;0
CAMPO;0;0;0;0;0;0;0;0;0;0;0;0
TUCA;0;0;0;0;0;0;0;0;0;0;0;0
DELTA;0;0;0;0;0;0;0;0;0;0;0;0
RED;0;0;0;0;0;0;0;0;0;0;0;0
MARKETING;0;0;0;0;0;0;0;0;0;0;0;0
INTERATIVA;0;0;0;0;0;0;0;0;0;0;0;0
TREINAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
DINASTIA;0;0;0;0;0;0;0;0;0;0;0;0
SOLUCOES;0;0;0;0;0;0;0;0;0;0;0;0
FINANCEIRAS;0;0;0;0;0;0;0;0;0;0;0;0
LIMPEZA;0;0;0;0;0;0;0;0;0;0;0;0
URBANA;0;0;0;0;0;0;0;0;0;0;0;0
DMLU;0;0;0;0;0;0;0;0;0;0;0;0
INDIRETA;0;0;0;0;0;0;0;0;0;0;0;0
HARRYSSON;0;0;0;0;0;0;0;0;0;0;0;0
CURTYS;0;0;0;0;0;0;0;0;0;0;0;0
TESTA;0;0;0;0;0;0;0;0;0;0;0;0
EMPRESARIAL;0;0;0;0;0;0;0;0;0;0;0;0
CONDOR;0;0;0;0;0;0;0;0;0;0;0;0
ALS;0;0;0;0;0;0;0;0;0;0;0;0
XII;0;0;0;0;0;0;0;0;0;0;0;0
ITS;0;0;0;0;0;0;0;0;0;0;0;0
RESOLUCAO;0;0;0;0;0;0;0;0;0;0;0;0
JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0
REORGANIZA;0;0;0;0;0;0;0;0;0;0;0;0
ADMINISTRATIVOS;0;0;0;0;0;0;0;0;0;0;0;0
LICITACOES;0;0;0;0;0;0;0;0;0;0;0;0
TRANSFERINDO-LHE;0;0;0;0;0;0;0;0;0;0;0;0
SETOR;0;0;0;0;0;0;0;0;0;0;0;0
COMPRAS;0;0;0;0;0;0;0;0;0;0;0;0
LICITACAO;0;0;0;0;0;0;0;0;0;0;0;0
FUNCAO;0;0;0;0;0;0;0;0;0;0;0;0
GRATIFICADA;0;0;0;0;0;0;0;0;0;0;0;0
CHEFE;0;0;0;0;0;0;0;0;0;0;0;0
CODIGO;0;0;0;0;0;0;0;0;0;0;0;0
ESTENDENDO;0;0;0;0;0;0;0;0;0;0;0;0
PREPARO;0;0;0;0;0;0;0;0;0;0;0;0
EXECUCAO;0;0;0;0;0;0;0;0;0;0;0;0
PAGAMENTOS;0;0;0;0;0;0;0;0;0;0;0;0
DIVERSOS;0;0;0;0;0;0;0;0;0;0;0;0
ADVOGADO;0;0;0;0;0;0;0;0;0;0;0;0
LUIZ;0;0;0;0;0;0;0;0;0;0;0;0
EDUARDO;0;0;0;0;0;0;0;0;0;0;0;0
AMARO;0;0;0;0;0;0;0;0;0;0;0;0
PELLIZZER;0;0;0;0;0;0;0;0;0;0;0;0
RADIO;0;0;0;0;0;0;0;0;0;0;0;0
PORTOVISAO;0;0;0;0;0;0;0;0;0;0;0;0
BANDEIRANTES;0;0;0;0;0;0;0;0;0;0;0;0
IPANEMA;0;0;0;0;0;0;0;0;0;0;0;0
EMENTA;0;0;0;0;0;0;0;0;0;0;0;0
JUNHO;0;0;0;0;0;0;0;0;0;0;0;0
ALTERADA;0;0;0;0;0;0;0;0;0;0;0;0
PAGAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
MEIA-ENTRADA;0;0;0;0;0;0;0;0;0;0;0;0
EFETIVAMENTE;0;0;0;0;0;0;0;0;0;0;0;0
COBRADO;0;0;0;0;0;0;0;0;0;0;0;0
CULTURAIS;0;0;0;0;0;0;0;0;0;0;0;0
ESPORTIVAS;0;0;0;0;0;0;0;0;0;0;0;0
JOVENS;0;0;0;0;0;0;0;0;0;0;0;0
ENTRE;0;0;0;0;0;0;0;0;0;0;0;0
DEZESSEIS;0;0;0;0;0;0;0;0;0;0;0;0
VINTE;0;0;0;0;0;0;0;0;0;0;0;0
NOVE;0;0;0;0;0;0;0;0;0;0;0;0
PERTENCENTES;0;0;0;0;0;0;0;0;0;0;0;0
FAMILIAS;0;0;0;0;0;0;0;0;0;0;0;0
BAIXA;0;0;0;0;0;0;0;0;0;0;0;0
RENDA;0;0;0;0;0;0;0;0;0;0;0;0
BENEFICIO;0;0;0;0;0;0;0;0;0;0;0;0
ROTARY;0;0;0;0;0;0;0;0;0;0;0;0
CLUB;0;0;0;0;0;0;0;0;0;0;0;0
PASSO;0;0;0;0;0;0;0;0;0;0;0;0
DAREIA;0;0;0;0;0;0;0;0;0;0;0;0
MERCADOS;0;0;0;0;0;0;0;0;0;0;0;0
SUPERMERCADOS;0;0;0;0;0;0;0;0;0;0;0;0
HIPERMERCADOS;0;0;0;0;0;0;0;0;0;0;0;0
ESTABELECIMENTOS;0;0;0;0;0;0;0;0;0;0;0;0
CONGENERES;0;0;0;0;0;0;0;0;0;0;0;0
CUJA;0;0;0;0;0;0;0;0;0;0;0;0
AREA;0;0;0;0;0;0;0;0;0;0;0;0
SEJA;0;0;0;0;0;0;0;0;0;0;0;0
SUPERIOR;0;0;0;0;0;0;0;0;0;0;0;0
QUINHENTOS;0;0;0;0;0;0;0;0;0;0;0;0
METROS;0;0;0;0;0;0;0;0;0;0;0;0
QUADRADOS;0;0;0;0;0;0;0;0;0;0;0;0
POSSUAM;0;0;0;0;0;0;0;0;0;0;0;0
MAIS;0;0;0;0;0;0;0;0;0;0;0;0
TRES;0;0;0;0;0;0;0;0;0;0;0;0
CAIXAS;0;0;0;0;0;0;0;0;0;0;0;0
REGISTRADORAS;0;0;0;0;0;0;0;0;0;0;0;0
ACOMODAR;0;0;0;0;0;0;0;0;0;0;0;0
ESPACO;0;0;0;0;0;0;0;0;0;0;0;0
DESTAQUE;0;0;0;0;0;0;0;0;0;0;0;0
GONDOLA;0;0;0;0;0;0;0;0;0;0;0;0
PRATELEIRA;0;0;0;0;0;0;0;0;0;0;0;0
ALIMENTICIOS;0;0;0;0;0;0;0;0;0;0;0;0
ELABORADOS;0;0;0;0;0;0;0;0;0;0;0;0
ADICAO;0;0;0;0;0;0;0;0;0;0;0;0
GLUTEN;0;0;0;0;0;0;0;0;0;0;0;0
LACTOSE;0;0;0;0;0;0;0;0;0;0;0;0
HORACILDO;0;0;0;0;0;0;0;0;0;0;0;0
ALBUQUERQUE;0;0;0;0;0;0;0;0;0;0;0;0
CANTO;0;0;0;0;0;0;0;0;0;0;0;0
ESTRADA;0;0;0;0;0;0;0;0;0;0;0;0
OTAVIANO;0;0;0;0;0;0;0;0;0;0;0;0
PINTO;0;0;0;0;0;0;0;0;0;0;0;0
LAMI;0;0;0;0;0;0;0;0;0;0;0;0
CIDADA;0;0;0;0;0;0;0;0;0;0;0;0
DOUTORA;0;0;0;0;0;0;0;0;0;0;0;0
IVONE;0;0;0;0;0;0;0;0;0;0;0;0
FONSECA;0;0;0;0;0;0;0;0;0;0;0;0
GARCIA;0;0;0;0;0;0;0;0;0;0;0;0
PARIS;0;0;0;0;0;0;0;0;0;0;0;0
FRANCA;0;0;0;0;0;0;0;0;0;0;0;0
AUTORIZOU;0;0;0;0;0;0;0;0;0;0;0;0
CONTRATAR;0;0;0;0;0;0;0;0;0;0;0;0
OPERACAO;0;0;0;0;0;0;0;0;0;0;0;0
PMAT;0;0;0;0;0;0;0;0;0;0;0;0
BNDES;0;0;0;0;0;0;0;0;0;0;0;0
EXTERNO;0;0;0;0;0;0;0;0;0;0;0;0
OITENTA;0;0;0;0;0;0;0;0;0;0;0;0
MILHOES;0;0;0;0;0;0;0;0;0;0;0;0
OITOCENTOS;0;0;0;0;0;0;0;0;0;0;0;0
DOLARES;0;0;0;0;0;0;0;0;0;0;0;0
BANCO;0;0;0;0;0;0;0;0;0;0;0;0
INTERAMERICANO;0;0;0;0;0;0;0;0;0;0;0;0
DESENVOLVIMENTO;0;0;0;0;0;0;0;0;0;0;0;0
BID;0;0;0;0;0;0;0;0;0;0;0;0
ROCK;0;0;0;0;0;0;0;0;0;0;0;0
PETERSON;0;0;0;0;0;0;0;0;0;0;0;0
UNGARETTI;0;0;0;0;0;0;0;0;0;0;0;0
GUACIR;0;0;0;0;0;0;0;0;0;0;0;0
LLANO;0;0;0;0;0;0;0;0;0;0;0;0
BUENO;0;0;0;0;0;0;0;0;0;0;0;0
SESSENTA;0;0;0;0;0;0;0;0;0;0;0;0
OITO;0;0;0;0;0;0;0;0;0;0;0;0
PRAIA;0;0;0;0;0;0;0;0;0;0;0;0
BELAS;0;0;0;0;0;0;0;0;0;0;0;0
POSTOS;0;0;0;0;0;0;0;0;0;0;0;0
ESTAGIO;0;0;0;0;0;0;0;0;0;0;0;0
EXTRACURRICULAR;0;0;0;0;0;0;0;0;0;0;0;0
GABINETES;0;0;0;0;0;0;0;0;0;0;0;0
PARLAMENTARES;0;0;0;0;0;0;0;0;0;0;0;0
CMPA;0;0;0;0;0;0;0;0;0;0;0;0
ABERTURA;0;0;0;0;0;0;0;0;0;0;0;0
CREDITOS;0;0;0;0;0;0;0;0;0;0;0;0
NOVECENTOS;0;0;0;0;0;0;0;0;0;0;0;0
QUARENTA;0;0;0;0;0;0;0;0;0;0;0;0
SETE;0;0;0;0;0;0;0;0;0;0;0;0
REAIS;0;0;0;0;0;0;0;0;0;0;0;0
MEMORIAM;0;0;0;0;0;0;0;0;0;0;0;0
JOEL;0;0;0;0;0;0;0;0;0;0;0;0
FAGUNDES;0;0;0;0;0;0;0;0;0;0;0;0
CELSO;0;0;0;0;0;0;0;0;0;0;0;0
DIAS;0;0;0;0;0;0;0;0;0;0;0;0
DIHL;0;0;0;0;0;0;0;0;0;0;0;0
TRECHO;0;0;0;0;0;0;0;0;0;0;0;0
INICIA;0;0;0;0;0;0;0;0;0;0;0;0
LIMITE;0;0;0;0;0;0;0;0;0;0;0;0
SUDOESTE;0;0;0;0;0;0;0;0;0;0;0;0
TERMINA;0;0;0;0;0;0;0;0;0;0;0;0
APOS;0;0;0;0;0;0;0;0;0;0;0;0
DIRETRIZ;0;0;0;0;0;0;0;0;0;0;0;0
DELEGADOS;0;0;0;0;0;0;0;0;0;0;0;0
POLICIA;0;0;0;0;0;0;0;0;0;0;0;0
ASDEP;0;0;0;0;0;0;0;0;0;0;0;0
SUSTENTAVEL;0;0;0;0;0;0;0;0;0;0;0;0
ACOMPANHAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
ESTRATEGICOS;0;0;0;0;0;0;0;0;0;0;0;0
SMGAE;0;0;0;0;0;0;0;0;0;0;0;0
COORDENACAO;0;0;0;0;0;0;0;0;0;0;0;0
POLITICA;0;0;0;0;0;0;0;0;0;0;0;0
GOVERNANCA;0;0;0;0;0;0;0;0;0;0;0;0
LOCAL;0;0;0;0;0;0;0;0;0;0;0;0
SMCPGL;0;0;0;0;0;0;0;0;0;0;0;0
SMGL;0;0;0;0;0;0;0;0;0;0;0;0
ESTABELECENDO-LHES;0;0;0;0;0;0;0;0;0;0;0;0
FINALIDADES;0;0;0;0;0;0;0;0;0;0;0;0
BASICAS;0;0;0;0;0;0;0;0;0;0;0;0
PARAGRFO;0;0;0;0;0;0;0;0;0;0;0;0
FEVEREIRO;0;0;0;0;0;0;0;0;0;0;0;0
OBRIGACOES;0;0;0;0;0;0;0;0;0;0;0;0
ACESSORIAS;0;0;0;0;0;0;0;0;0;0;0;0
RELATIVAS;0;0;0;0;0;0;0;0;0;0;0;0
NOTA;0;0;0;0;0;0;0;0;0;0;0;0
ELETRONICA;0;0;0;0;0;0;0;0;0;0;0;0
NFSE;0;0;0;0;0;0;0;0;0;0;0;0
PENALIDADES;0;0;0;0;0;0;0;0;0;0;0;0
SEU;0;0;0;0;0;0;0;0;0;0;0;0
DESCUMPRIMENTO;0;0;0;0;0;0;0;0;0;0;0;0
ESPERANCA;0;0;0;0;0;0;0;0;0;0;0;0
FRANCISCO;0;0;0;0;0;0;0;0;0;0;0;0
MUNHOZ;0;0;0;0;0;0;0;0;0;0;0;0
JUREMA;0;0;0;0;0;0;0;0;0;0;0;0
JANETE;0;0;0;0;0;0;0;0;0;0;0;0
SANTIAGO;0;0;0;0;0;0;0;0;0;0;0;0
ELCI;0;0;0;0;0;0;0;0;0;0;0;0
FERNANDES;0;0;0;0;0;0;0;0;0;0;0;0
ISABEL;0;0;0;0;0;0;0;0;0;0;0;0
VACARI;0;0;0;0;0;0;0;0;0;0;0;0
BRASILIA;0;0;0;0;0;0;0;0;0;0;0;0
SUELI;0;0;0;0;0;0;0;0;0;0;0;0
MARIA;0;0;0;0;0;0;0;0;0;0;0;0
SANTOS;0;0;0;0;0;0;0;0;0;0;0;0
ERNESTOR;0;0;0;0;0;0;0;0;0;0;0;0
MORAES;0;0;0;0;0;0;0;0;0;0;0;0
LEOPOLDINA;0;0;0;0;0;0;0;0;0;0;0;0
SANTA;0;0;0;0;0;0;0;0;0;0;0;0
ROSARIO;0;0;0;0;0;0;0;0;0;0;0;0
GONCALVES;0;0;0;0;0;0;0;0;0;0;0;0
EVA;0;0;0;0;0;0;0;0;0;0;0;0
TEREZINHA;0;0;0;0;0;0;0;0;0;0;0;0
ROSANGELA;0;0;0;0;0;0;0;0;0;0;0;0
BRUFATTO;0;0;0;0;0;0;0;0;0;0;0;0
CADASTRADOS;0;0;0;0;0;0;0;0;0;0;0;0
CONHECIDOS;0;0;0;0;0;0;0;0;0;0;0;0
RESPECTIVAMENTE;0;0;0;0;0;0;0;0;0;0;0;0
CENTO;0;0;0;0;0;0;0;0;0;0;0;0
CINQUENTA;0;0;0;0;0;0;0;0;0;0;0;0
DOIS;0;0;0;0;0;0;0;0;0;0;0;0
MESTRE-SALA;0;0;0;0;0;0;0;0;0;0;0;0
PORTA-BANDEIRA;0;0;0;0;0;0;0;0;0;0;0;0
PORTA-ESTANDARTE;0;0;0;0;0;0;0;0;0;0;0;0
GLACI;0;0;0;0;0;0;0;0;0;0;0;0
COSTI;0;0;0;0;0;0;0;0;0;0;0;0
DONA;0;0;0;0;0;0;0;0;0;0;0;0
ALZIRA;0;0;0;0;0;0;0;0;0;0;0;0
SARANDI;0;0;0;0;0;0;0;0;0;0;0;0
CORONEL;0;0;0;0;0;0;0;0;0;0;0;0
DASTRO;0;0;0;0;0;0;0;0;0;0;0;0
DUTRA;0;0;0;0;0;0;0;0;0;0;0;0
CLOVIS;0;0;0;0;0;0;0;0;0;0;0;0
STENZEL;0;0;0;0;0;0;0;0;0;0;0;0
ADALIBIO;0;0;0;0;0;0;0;0;0;0;0;0
KLEIN;0;0;0;0;0;0;0;0;0;0;0;0
FERNANDO;0;0;0;0;0;0;0;0;0;0;0;0
VERONEZI;0;0;0;0;0;0;0;0;0;0;0;0
OLIMPIO;0;0;0;0;0;0;0;0;0;0;0;0
TABAJARA;0;0;0;0;0;0;0;0;0;0;0;0
SOLON;0;0;0;0;0;0;0;0;0;0;0;0
VIEIRA;0;0;0;0;0;0;0;0;0;0;0;0
MARQUES;0;0;0;0;0;0;0;0;0;0;0;0
SIMEAO;0;0;0;0;0;0;0;0;0;0;0;0
MEIRA;0;0;0;0;0;0;0;0;0;0;0;0
LOCALIZADOS;0;0;0;0;0;0;0;0;0;0;0;0
ODILA;0;0;0;0;0;0;0;0;0;0;0;0
BUGANCA;0;0;0;0;0;0;0;0;0;0;0;0
SARGENTO;0;0;0;0;0;0;0;0;0;0;0;0
SERRARIA;0;0;0;0;0;0;0;0;0;0;0;0
TAXAS;0;0;0;0;0;0;0;0;0;0;0;0
FISCALIZACAO;0;0;0;0;0;0;0;0;0;0;0;0
AMBIENTAIS;0;0;0;0;0;0;0;0;0;0;0;0
CONTROLE;0;0;0;0;0;0;0;0;0;0;0;0
AMBIENTAL;0;0;0;0;0;0;0;0;0;0;0;0
LICENCIAMENTO;0;0;0;0;0;0;0;0;0;0;0;0
AMPLIANDO;0;0;0;0;0;0;0;0;0;0;0;0
VACATIO;0;0;0;0;0;0;0;0;0;0;0;0
LEGIS;0;0;0;0;0;0;0;0;0;0;0;0
ANEXOS;0;0;0;0;0;0;0;0;0;0;0;0
INCLUINDO;0;0;0;0;0;0;0;0;0;0;0;0
EXIGENCIAS;0;0;0;0;0;0;0;0;0;0;0;0
TAXA;0;0;0;0;0;0;0;0;0;0;0;0
TLA;0;0;0;0;0;0;0;0;0;0;0;0
CAVATIO;0;0;0;0;0;0;0;0;0;0;0;0
LIMITES;0;0;0;0;0;0;0;0;0;0;0;0
MACROZONA;0;0;0;0;0;0;0;0;0;0;0;0
UNIDADES;0;0;0;0;0;0;0;0;0;0;0;0
ESTRUTURACAO;0;0;0;0;0;0;0;0;0;0;0;0
UEU;0;0;0;0;0;0;0;0;0;0;0;0
ROMULO;0;0;0;0;0;0;0;0;0;0;0;0
SILVA;0;0;0;0;0;0;0;0;0;0;0;0
FERIADOS;0;0;0;0;0;0;0;0;0;0;0;0
DECLARANDO;0;0;0;0;0;0;0;0;0;0;0;0
FERIADO;0;0;0;0;0;0;0;0;0;0;0;0
CONSAGRANDO;0;0;0;0;0;0;0;0;0;0;0;0
CONSCIENCIA;0;0;0;0;0;0;0;0;0;0;0;0
NEGRA;0;0;0;0;0;0;0;0;0;0;0;0
DIFUSAO;0;0;0;0;0;0;0;0;0;0;0;0
RELIOGIOSIDADE;0;0;0;0;0;0;0;0;0;0;0;0
MIGUEL;0;0;0;0;0;0;0;0;0;0;0;0
PEREIRA;0;0;0;0;0;0;0;0;0;0;0;0
RAUL;0;0;0;0;0;0;0;0;0;0;0;0
BOEIRA;0;0;0;0;0;0;0;0;0;0;0;0
RENALDO;0;0;0;0;0;0;0;0;0;0;0;0
FRIEDRICH;0;0;0;0;0;0;0;0;0;0;0;0
PISTA;0;0;0;0;0;0;0;0;0;0;0;0
ATLETICA;0;0;0;0;0;0;0;0;0;0;0;0
TORBEN;0;0;0;0;0;0;0;0;0;0;0;0
ALENCASTRO;0;0;0;0;0;0;0;0;0;0;0;0
LOCALIZADA;0;0;0;0;0;0;0;0;0;0;0;0
CORREA;0;0;0;0;0;0;0;0;0;0;0;0
PERMUTAR;0;0;0;0;0;0;0;0;0;0;0;0
PROPRIO;0;0;0;0;0;0;0;0;0;0;0;0
LOUREIRO;0;0;0;0;0;0;0;0;0;0;0;0
MATRICULA;0;0;0;0;0;0;0;0;0;0;0;0
CARTORIO;0;0;0;0;0;0;0;0;0;0;0;0
REGISTRO;0;0;0;0;0;0;0;0;0;0;0;0
IMOVEIS;0;0;0;0;0;0;0;0;0;0;0;0
ZONA;0;0;0;0;0;0;0;0;0;0;0;0
PARTICULARES;0;0;0;0;0;0;0;0;0;0;0;0
PROPRIEDADE;0;0;0;0;0;0;0;0;0;0;0;0
SUCESSAO;0;0;0;0;0;0;0;0;0;0;0;0
ALDO;0;0;0;0;0;0;0;0;0;0;0;0
BESSON;0;0;0;0;0;0;0;0;0;0;0;0
DIARIO;0;0;0;0;0;0;0;0;0;0;0;0
NOTICIAS;0;0;0;0;0;0;0;0;0;0;0;0
MATRICULAS;0;0;0;0;0;0;0;0;0;0;0;0
DESTA;0;0;0;0;0;0;0;0;0;0;0;0
CAPITAL;0;0;0;0;0;0;0;0;0;0;0;0
ROTATORIA;0;0;0;0;0;0;0;0;0;0;0;0
AVENIDAS;0;0;0;0;0;0;0;0;0;0;0;0
ICARAI;0;0;0;0;0;0;0;0;0;0;0;0
WENCESLAU;0;0;0;0;0;0;0;0;0;0;0;0
ESCOBAR;0;0;0;0;0;0;0;0;0;0;0;0
OBRAS;0;0;0;0;0;0;0;0;0;0;0;0
